M2	R2	Per	Sep	logJ	logjtot	logMLR2	zeta	logT2	log(g2)	logL2	Pdot	logt	BMag	VMag	RMag	IMag	JMag	HMag	KMag	SpT
Msun	Rsun	h	Rsun	[10-7J.s]	[10-7N.m]	[Msun/yr]	 	[K]	[cm2/s]	[10-7W]	s/s	[yr]	mag	mag	mag	mag	mag	mag	mag	
------	------	------	------	------	------	---------	------	------	------	------	---------	--------	-----	-----	-----	-----	-----	-----	-----	----
 0.200	 0.229	2.5262	 0.922	50.951	34.058	         	 0.770	 3.517	 5.019	31.327	-3.49e-13	 8.73364	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5272	 0.922	50.951	34.058	         	 0.770	 3.517	 5.019	31.327	-3.49e-13	 8.73338	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5282	 0.922	50.951	34.057	         	 0.770	 3.517	 5.019	31.327	-3.49e-13	 8.73312	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5292	 0.923	50.951	34.057	         	 0.770	 3.517	 5.019	31.327	-3.48e-13	 8.73285	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5302	 0.923	50.951	34.056	         	 0.770	 3.517	 5.019	31.327	-3.48e-13	 8.73259	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5312	 0.923	50.952	34.056	         	 0.770	 3.517	 5.019	31.327	-3.48e-13	 8.73233	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5322	 0.923	50.952	34.056	         	 0.770	 3.517	 5.019	31.327	-3.48e-13	 8.73206	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5332	 0.924	50.952	34.055	         	 0.770	 3.517	 5.019	31.327	-3.47e-13	 8.73180	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5342	 0.924	50.952	34.055	         	 0.770	 3.517	 5.019	31.327	-3.47e-13	 8.73153	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5352	 0.924	50.952	34.054	         	 0.770	 3.517	 5.019	31.327	-3.47e-13	 8.73127	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5362	 0.924	50.952	34.054	         	 0.770	 3.517	 5.019	31.327	-3.47e-13	 8.73100	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5372	 0.925	50.952	34.054	         	 0.770	 3.517	 5.019	31.327	-3.47e-13	 8.73074	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5382	 0.925	50.952	34.053	         	 0.770	 3.517	 5.019	31.327	-3.46e-13	 8.73047	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5392	 0.925	50.952	34.053	         	 0.770	 3.517	 5.019	31.327	-3.46e-13	 8.73021	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5402	 0.925	50.952	34.052	         	 0.770	 3.517	 5.019	31.327	-3.46e-13	 8.72994	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5412	 0.926	50.952	34.052	         	 0.770	 3.517	 5.019	31.327	-3.46e-13	 8.72967	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5422	 0.926	50.952	34.052	         	 0.770	 3.517	 5.019	31.327	-3.45e-13	 8.72941	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5432	 0.926	50.952	34.051	         	 0.770	 3.517	 5.019	31.327	-3.45e-13	 8.72914	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5442	 0.926	50.952	34.051	         	 0.770	 3.517	 5.019	31.327	-3.45e-13	 8.72887	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5452	 0.927	50.952	34.050	         	 0.770	 3.517	 5.019	31.327	-3.45e-13	 8.72860	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5462	 0.927	50.952	34.050	         	 0.770	 3.517	 5.019	31.327	-3.44e-13	 8.72833	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5472	 0.927	50.952	34.050	         	 0.770	 3.517	 5.019	31.327	-3.44e-13	 8.72806	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5482	 0.927	50.952	34.049	         	 0.770	 3.517	 5.019	31.327	-3.44e-13	 8.72779	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5492	 0.927	50.953	34.049	         	 0.770	 3.517	 5.019	31.327	-3.44e-13	 8.72752	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5502	 0.928	50.953	34.048	         	 0.770	 3.517	 5.019	31.327	-3.43e-13	 8.72725	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5512	 0.928	50.953	34.048	         	 0.770	 3.517	 5.019	31.327	-3.43e-13	 8.72698	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5522	 0.928	50.953	34.048	         	 0.770	 3.517	 5.019	31.327	-3.43e-13	 8.72671	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5532	 0.928	50.953	34.047	         	 0.770	 3.517	 5.019	31.327	-3.43e-13	 8.72644	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5542	 0.929	50.953	34.047	         	 0.770	 3.517	 5.019	31.327	-3.43e-13	 8.72617	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5552	 0.929	50.953	34.047	         	 0.770	 3.517	 5.019	31.327	-3.42e-13	 8.72590	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5562	 0.929	50.953	34.046	         	 0.770	 3.517	 5.019	31.327	-3.42e-13	 8.72563	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5572	 0.929	50.953	34.046	         	 0.770	 3.517	 5.019	31.327	-3.42e-13	 8.72536	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5582	 0.930	50.953	34.045	         	 0.770	 3.517	 5.019	31.327	-3.42e-13	 8.72508	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5592	 0.930	50.953	34.045	         	 0.770	 3.517	 5.019	31.327	-3.41e-13	 8.72481	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5602	 0.930	50.953	34.045	         	 0.770	 3.517	 5.019	31.327	-3.41e-13	 8.72454	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5612	 0.930	50.953	34.044	         	 0.770	 3.517	 5.019	31.327	-3.41e-13	 8.72426	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5622	 0.931	50.953	34.044	         	 0.770	 3.517	 5.019	31.327	-3.41e-13	 8.72399	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5632	 0.931	50.953	34.043	         	 0.770	 3.517	 5.019	31.327	-3.41e-13	 8.72371	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5642	 0.931	50.953	34.043	         	 0.770	 3.517	 5.019	31.327	-3.40e-13	 8.72344	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5652	 0.931	50.953	34.043	         	 0.770	 3.517	 5.019	31.327	-3.40e-13	 8.72316	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5662	 0.932	50.953	34.042	         	 0.770	 3.517	 5.019	31.327	-3.40e-13	 8.72289	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5672	 0.932	50.954	34.042	         	 0.770	 3.517	 5.019	31.327	-3.40e-13	 8.72261	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5682	 0.932	50.954	34.041	         	 0.770	 3.517	 5.019	31.327	-3.39e-13	 8.72234	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5692	 0.932	50.954	34.041	         	 0.770	 3.517	 5.019	31.327	-3.39e-13	 8.72206	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5702	 0.933	50.954	34.041	         	 0.770	 3.517	 5.019	31.327	-3.39e-13	 8.72178	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5712	 0.933	50.954	34.040	         	 0.770	 3.517	 5.019	31.327	-3.39e-13	 8.72150	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5722	 0.933	50.954	34.040	         	 0.770	 3.517	 5.019	31.327	-3.39e-13	 8.72123	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5732	 0.933	50.954	34.039	         	 0.770	 3.517	 5.019	31.327	-3.38e-13	 8.72095	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5742	 0.934	50.954	34.039	         	 0.770	 3.517	 5.019	31.327	-3.38e-13	 8.72067	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5752	 0.934	50.954	34.039	         	 0.770	 3.517	 5.019	31.327	-3.38e-13	 8.72039	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5762	 0.934	50.954	34.038	         	 0.770	 3.517	 5.019	31.327	-3.38e-13	 8.72011	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5772	 0.934	50.954	34.038	         	 0.770	 3.517	 5.019	31.327	-3.37e-13	 8.71983	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5782	 0.935	50.954	34.037	         	 0.770	 3.517	 5.019	31.327	-3.37e-13	 8.71955	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5792	 0.935	50.954	34.037	         	 0.770	 3.517	 5.019	31.327	-3.37e-13	 8.71927	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5802	 0.935	50.954	34.037	         	 0.770	 3.517	 5.019	31.327	-3.37e-13	 8.71899	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5812	 0.935	50.954	34.036	         	 0.770	 3.517	 5.019	31.327	-3.37e-13	 8.71871	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5822	 0.935	50.954	34.036	         	 0.770	 3.517	 5.019	31.327	-3.37e-13	 8.71843	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5832	 0.936	50.954	34.035	         	 0.770	 3.517	 5.019	31.327	-3.36e-13	 8.71815	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5842	 0.936	50.955	34.035	         	 0.770	 3.517	 5.019	31.327	-3.36e-13	 8.71787	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5852	 0.936	50.955	34.035	         	 0.770	 3.517	 5.019	31.327	-3.36e-13	 8.71758	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5862	 0.936	50.955	34.034	         	 0.770	 3.517	 5.019	31.327	-3.36e-13	 8.71730	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5872	 0.937	50.955	34.034	         	 0.770	 3.517	 5.019	31.327	-3.35e-13	 8.71702	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5882	 0.937	50.955	34.034	         	 0.770	 3.517	 5.019	31.327	-3.35e-13	 8.71673	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5892	 0.937	50.955	34.033	         	 0.770	 3.517	 5.019	31.327	-3.35e-13	 8.71645	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5902	 0.937	50.955	34.033	         	 0.770	 3.517	 5.019	31.327	-3.35e-13	 8.71617	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5912	 0.938	50.955	34.032	         	 0.770	 3.517	 5.019	31.327	-3.35e-13	 8.71588	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5922	 0.938	50.955	34.032	         	 0.770	 3.517	 5.019	31.327	-3.34e-13	 8.71560	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5932	 0.938	50.955	34.032	         	 0.770	 3.517	 5.019	31.327	-3.34e-13	 8.71531	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5942	 0.938	50.955	34.031	         	 0.770	 3.517	 5.019	31.327	-3.34e-13	 8.71503	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5952	 0.939	50.955	34.031	         	 0.770	 3.517	 5.019	31.327	-3.34e-13	 8.71474	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5962	 0.939	50.955	34.030	         	 0.770	 3.517	 5.019	31.327	-3.33e-13	 8.71445	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5972	 0.939	50.955	34.030	         	 0.770	 3.517	 5.019	31.327	-3.33e-13	 8.71417	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5982	 0.939	50.955	34.030	         	 0.770	 3.517	 5.019	31.327	-3.33e-13	 8.71388	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.5992	 0.940	50.955	34.029	         	 0.770	 3.517	 5.019	31.327	-3.33e-13	 8.71359	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6002	 0.940	50.955	34.029	         	 0.770	 3.517	 5.019	31.327	-3.33e-13	 8.71330	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6012	 0.940	50.955	34.028	         	 0.770	 3.517	 5.019	31.327	-3.32e-13	 8.71301	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6022	 0.940	50.956	34.028	         	 0.770	 3.517	 5.019	31.327	-3.32e-13	 8.71273	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6032	 0.941	50.956	34.028	         	 0.770	 3.517	 5.019	31.327	-3.32e-13	 8.71244	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6042	 0.941	50.956	34.027	         	 0.770	 3.517	 5.019	31.327	-3.32e-13	 8.71215	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6052	 0.941	50.956	34.027	         	 0.770	 3.517	 5.019	31.327	-3.31e-13	 8.71186	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6062	 0.941	50.956	34.026	         	 0.770	 3.517	 5.019	31.327	-3.31e-13	 8.71157	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6072	 0.942	50.956	34.026	         	 0.770	 3.517	 5.019	31.327	-3.31e-13	 8.71128	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6082	 0.942	50.956	34.026	         	 0.770	 3.517	 5.019	31.327	-3.31e-13	 8.71099	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6092	 0.942	50.956	34.025	         	 0.770	 3.517	 5.019	31.327	-3.31e-13	 8.71069	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6102	 0.942	50.956	34.025	         	 0.770	 3.517	 5.019	31.327	-3.31e-13	 8.71040	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6112	 0.942	50.956	34.025	         	 0.770	 3.517	 5.019	31.327	-3.30e-13	 8.71011	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6122	 0.943	50.956	34.024	         	 0.770	 3.517	 5.019	31.327	-3.30e-13	 8.70982	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6132	 0.943	50.956	34.024	         	 0.770	 3.517	 5.019	31.327	-3.30e-13	 8.70952	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6142	 0.943	50.956	34.023	         	 0.770	 3.517	 5.019	31.327	-3.30e-13	 8.70923	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6152	 0.943	50.956	34.023	         	 0.770	 3.517	 5.019	31.327	-3.29e-13	 8.70894	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6162	 0.944	50.956	34.023	         	 0.770	 3.517	 5.019	31.327	-3.29e-13	 8.70864	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6172	 0.944	50.956	34.022	         	 0.770	 3.517	 5.019	31.327	-3.29e-13	 8.70835	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6182	 0.944	50.956	34.022	         	 0.770	 3.517	 5.019	31.327	-3.29e-13	 8.70805	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6192	 0.944	50.956	34.021	         	 0.770	 3.517	 5.019	31.327	-3.29e-13	 8.70776	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6202	 0.945	50.957	34.021	         	 0.770	 3.517	 5.019	31.327	-3.28e-13	 8.70746	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6212	 0.945	50.957	34.021	         	 0.770	 3.517	 5.019	31.327	-3.28e-13	 8.70717	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6222	 0.945	50.957	34.020	         	 0.770	 3.517	 5.019	31.327	-3.28e-13	 8.70687	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6232	 0.945	50.957	34.020	         	 0.770	 3.517	 5.019	31.327	-3.28e-13	 8.70657	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6242	 0.946	50.957	34.020	         	 0.770	 3.517	 5.019	31.327	-3.27e-13	 8.70628	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6252	 0.946	50.957	34.019	         	 0.770	 3.517	 5.019	31.327	-3.27e-13	 8.70598	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6262	 0.946	50.957	34.019	         	 0.770	 3.517	 5.019	31.327	-3.27e-13	 8.70568	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6272	 0.946	50.957	34.018	         	 0.770	 3.517	 5.019	31.327	-3.27e-13	 8.70538	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6282	 0.947	50.957	34.018	         	 0.770	 3.517	 5.019	31.327	-3.27e-13	 8.70508	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6292	 0.947	50.957	34.018	         	 0.770	 3.517	 5.019	31.327	-3.27e-13	 8.70479	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6302	 0.947	50.957	34.017	         	 0.770	 3.517	 5.019	31.327	-3.26e-13	 8.70449	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6312	 0.947	50.957	34.017	         	 0.770	 3.517	 5.019	31.327	-3.26e-13	 8.70419	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6322	 0.948	50.957	34.016	         	 0.770	 3.517	 5.019	31.327	-3.26e-13	 8.70389	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6332	 0.948	50.957	34.016	         	 0.770	 3.517	 5.019	31.327	-3.26e-13	 8.70358	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6342	 0.948	50.957	34.016	         	 0.770	 3.517	 5.019	31.327	-3.25e-13	 8.70328	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6352	 0.948	50.957	34.015	         	 0.770	 3.517	 5.019	31.327	-3.25e-13	 8.70298	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6362	 0.948	50.957	34.015	         	 0.770	 3.517	 5.019	31.327	-3.25e-13	 8.70268	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6372	 0.949	50.957	34.014	         	 0.770	 3.517	 5.019	31.327	-3.25e-13	 8.70238	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6382	 0.949	50.957	34.014	         	 0.770	 3.517	 5.019	31.327	-3.25e-13	 8.70208	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6392	 0.949	50.958	34.014	         	 0.770	 3.517	 5.019	31.327	-3.24e-13	 8.70177	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6402	 0.949	50.958	34.013	         	 0.770	 3.517	 5.019	31.327	-3.24e-13	 8.70147	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6412	 0.950	50.958	34.013	         	 0.770	 3.517	 5.019	31.327	-3.24e-13	 8.70116	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6422	 0.950	50.958	34.013	         	 0.770	 3.517	 5.019	31.327	-3.24e-13	 8.70086	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6432	 0.950	50.958	34.012	         	 0.770	 3.517	 5.019	31.327	-3.24e-13	 8.70056	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6442	 0.950	50.958	34.012	         	 0.770	 3.517	 5.019	31.327	-3.23e-13	 8.70025	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6452	 0.951	50.958	34.011	         	 0.770	 3.517	 5.019	31.327	-3.23e-13	 8.69994	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6462	 0.951	50.958	34.011	         	 0.770	 3.517	 5.019	31.327	-3.23e-13	 8.69964	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6472	 0.951	50.958	34.011	         	 0.770	 3.517	 5.019	31.327	-3.23e-13	 8.69933	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6482	 0.951	50.958	34.010	         	 0.770	 3.517	 5.019	31.327	-3.23e-13	 8.69903	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6492	 0.952	50.958	34.010	         	 0.770	 3.517	 5.019	31.327	-3.22e-13	 8.69872	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6502	 0.952	50.958	34.010	         	 0.770	 3.517	 5.019	31.327	-3.22e-13	 8.69841	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6512	 0.952	50.958	34.009	         	 0.770	 3.517	 5.019	31.327	-3.22e-13	 8.69810	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6522	 0.952	50.958	34.009	         	 0.770	 3.517	 5.019	31.327	-3.22e-13	 8.69779	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6532	 0.953	50.958	34.008	         	 0.770	 3.517	 5.019	31.327	-3.22e-13	 8.69748	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6542	 0.953	50.958	34.008	         	 0.770	 3.517	 5.019	31.327	-3.21e-13	 8.69718	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6552	 0.953	50.958	34.008	         	 0.770	 3.517	 5.019	31.327	-3.21e-13	 8.69687	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6562	 0.953	50.958	34.007	         	 0.770	 3.517	 5.019	31.327	-3.21e-13	 8.69656	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6572	 0.954	50.959	34.007	         	 0.770	 3.517	 5.019	31.327	-3.21e-13	 8.69625	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6582	 0.954	50.959	34.006	         	 0.770	 3.517	 5.019	31.327	-3.21e-13	 8.69593	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6592	 0.954	50.959	34.006	         	 0.770	 3.517	 5.019	31.327	-3.20e-13	 8.69562	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6602	 0.954	50.959	34.006	         	 0.770	 3.517	 5.019	31.327	-3.20e-13	 8.69531	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6612	 0.954	50.959	34.005	         	 0.770	 3.517	 5.019	31.327	-3.20e-13	 8.69500	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
 0.200	 0.229	2.6622	 0.955	50.959	34.005	         	 0.770	 3.517	 5.019	31.327	-3.20e-13	 8.69469	13.79	12.40	11.38	 9.99	 8.47	 7.90	 7.61	M4.0
